"BehaviorSpace results (NetLogo 6.2.2)"
"try_GIS.nlogo"
"test_experiment"
"11/05/2023 08:16:32:013 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-674","674","-518","518"
"[run number]","natural_light_level","Light_Pollution","[step]","ticks","count seals","group_num","(group_num_in - 1000)","eaten_seals","eaten_seals_in","seals_foraging","seals_home"
"1","370","true","0","0","0","0","0","0","0","0","0"
"1","370","true","1","1","0","0","0","0","0","0","0"
"1","370","true","2","2","0","0","0","0","0","0","0"
"1","370","true","3","3","0","0","0","0","0","0","0"
"1","370","true","4","4","5","1","0","0","0","0","0"
"1","370","true","5","5","5","1","0","0","0","0","0"
"1","370","true","6","6","9","2","0","0","0","0","0"
"1","370","true","7","7","9","2","0","0","0","0","0"
"1","370","true","8","8","9","2","0","0","0","0","0"
"1","370","true","9","9","9","2","0","0","0","0","0"
"1","370","true","10","10","9","2","0","0","0","0","0"
"1","370","true","11","11","9","2","0","0","0","0","0"
"1","370","true","12","12","9","2","0","0","0","0","0"
"1","370","true","13","13","9","2","0","0","0","0","0"
"1","370","true","14","14","9","2","0","0","0","0","0"
"1","370","true","15","15","9","2","0","0","0","0","0"
"1","370","true","16","16","9","2","0","0","0","0","0"
"1","370","true","17","17","9","2","0","0","0","0","0"
"1","370","true","18","18","9","2","0","0","0","0","0"
"1","370","true","19","19","9","2","0","0","0","0","0"
"1","370","true","20","20","9","2","0","0","0","0","0"
"1","370","true","21","21","13","2","1","0","0","0","0"
"1","370","true","22","22","13","2","1","0","0","0","0"
"1","370","true","23","23","13","2","1","0","0","0","0"
"1","370","true","24","24","13","2","1","0","0","0","0"
"1","370","true","25","25","13","2","1","0","0","0","0"
"1","370","true","26","26","13","2","1","0","0","0","0"
"1","370","true","27","27","13","2","1","0","0","0","0"
"1","370","true","28","28","13","2","1","0","0","0","0"
"1","370","true","29","29","13","2","1","0","0","0","0"
"1","370","true","30","30","13","2","1","0","0","0","0"
"1","370","true","31","31","13","2","1","0","0","0","0"
"1","370","true","32","32","13","2","1","0","0","0","0"
"1","370","true","33","33","13","2","1","0","0","0","0"
"1","370","true","34","34","13","2","1","0","0","0","0"
"1","370","true","35","35","13","2","1","0","0","0","0"
"1","370","true","36","36","13","2","1","0","0","0","0"
"1","370","true","37","37","13","2","1","0","0","0","0"
"1","370","true","38","38","13","2","1","0","0","0","0"
"1","370","true","39","39","13","2","1","0","0","0","0"
"1","370","true","40","40","13","2","1","0","0","0","0"
"1","370","true","41","41","13","2","1","0","0","0","0"
"1","370","true","42","42","13","2","1","0","0","0","0"
"1","370","true","43","43","13","2","1","0","0","0","0"
"1","370","true","44","44","13","2","1","0","0","0","0"
"1","370","true","45","45","13","2","1","0","0","0","0"
"1","370","true","46","46","13","2","1","0","0","0","0"
"1","370","true","47","47","13","2","1","0","0","0","0"
"1","370","true","48","48","13","2","1","0","0","0","0"
"1","370","true","49","49","13","2","1","0","0","0","0"
"1","370","true","50","50","13","2","1","0","0","0","0"
"1","370","true","51","51","13","2","1","0","0","0","0"
"1","370","true","52","52","13","2","1","0","0","0","0"
"1","370","true","53","53","13","2","1","0","0","0","0"
"1","370","true","54","54","13","2","1","0","0","0","0"
"1","370","true","55","55","13","2","1","0","0","0","0"
"1","370","true","56","56","13","2","1","0","0","0","0"
"1","370","true","57","57","13","2","1","0","0","0","0"
"1","370","true","58","58","13","2","1","0","0","0","0"
"1","370","true","59","59","15","2","2","0","0","0","0"
"1","370","true","60","60","15","2","2","0","0","0","0"
"1","370","true","61","61","15","2","2","0","0","0","0"
"1","370","true","62","62","17","2","3","0","0","0","0"
"1","370","true","63","63","17","2","3","0","0","0","0"
"1","370","true","64","64","17","2","3","0","0","0","0"
"1","370","true","65","65","17","2","3","0","0","0","0"
"1","370","true","66","66","17","2","3","0","0","0","0"
"1","370","true","67","67","17","2","3","0","0","0","0"
"1","370","true","68","68","17","2","3","0","0","0","0"
"1","370","true","69","69","17","2","3","0","0","0","0"
"1","370","true","70","70","17","2","3","0","0","0","0"
"1","370","true","71","71","17","2","3","0","0","0","0"
"1","370","true","72","72","17","2","3","0","0","0","0"
"1","370","true","73","73","17","2","3","0","0","0","0"
"1","370","true","74","74","17","2","3","0","0","0","0"
"1","370","true","75","75","17","2","3","0","0","0","0"
"1","370","true","76","76","17","2","3","0","0","0","0"
"1","370","true","77","77","17","2","3","0","0","0","0"
"1","370","true","78","78","17","2","3","0","0","0","0"
"1","370","true","79","79","17","2","3","0","0","0","0"
"1","370","true","80","80","17","2","3","0","0","0","0"
"1","370","true","81","81","17","2","3","0","0","0","0"
"1","370","true","82","82","17","2","3","0","0","0","0"
"1","370","true","83","83","17","2","3","0","0","0","0"
"1","370","true","84","84","17","2","3","0","0","0","0"
"1","370","true","85","85","17","2","3","0","0","0","0"
"1","370","true","86","86","17","2","3","0","0","0","0"
"1","370","true","87","87","17","2","3","0","0","0","0"
"1","370","true","88","88","17","2","3","0","0","0","0"
"1","370","true","89","89","17","2","3","0","0","0","0"
"1","370","true","90","90","17","2","3","0","0","0","0"
"1","370","true","91","91","17","2","3","0","0","0","0"
"1","370","true","92","92","17","2","3","0","0","0","0"
"1","370","true","93","93","17","2","3","0","0","0","0"
"1","370","true","94","94","21","3","3","0","0","0","0"
"1","370","true","95","95","21","3","3","0","0","0","0"
"1","370","true","96","96","21","3","3","0","0","0","0"
"1","370","true","97","97","21","3","3","0","0","0","0"
"1","370","true","98","98","21","3","3","0","0","0","0"
"1","370","true","99","99","21","3","3","0","0","0","0"
"1","370","true","100","100","21","3","3","0","0","0","0"
"1","370","true","101","101","21","3","3","0","0","0","0"
"1","370","true","102","102","21","3","3","0","0","0","0"
"1","370","true","103","103","21","3","3","0","0","0","0"
"1","370","true","104","104","21","3","3","0","0","0","0"
"1","370","true","105","105","21","3","3","0","0","0","0"
"1","370","true","106","106","21","3","3","0","0","0","0"
"1","370","true","107","107","21","3","3","0","0","0","0"
"1","370","true","108","108","21","3","3","0","0","0","0"
"1","370","true","109","109","21","3","3","0","0","0","0"
"1","370","true","110","110","25","4","3","0","0","0","0"
"1","370","true","111","111","26","4","4","0","0","0","0"
"1","370","true","112","112","29","5","4","0","0","0","0"
"1","370","true","113","113","29","5","4","0","0","0","0"
"1","370","true","114","114","28","5","4","0","0","0","1"
"1","370","true","115","115","28","5","4","0","0","0","1"
"1","370","true","116","116","28","5","4","0","0","0","1"
"1","370","true","117","117","28","5","4","0","0","0","1"
"1","370","true","118","118","28","5","4","0","0","0","1"
"1","370","true","119","119","28","5","4","0","0","0","1"
"1","370","true","120","120","28","5","4","0","0","0","1"
"1","370","true","121","121","28","5","4","0","0","0","1"
"1","370","true","122","122","28","5","4","0","0","0","1"
"1","370","true","123","123","28","5","4","0","0","0","1"
"1","370","true","124","124","28","5","4","0","0","0","1"
"1","370","true","125","125","28","5","4","0","0","0","1"
"1","370","true","126","126","28","5","4","0","0","0","1"
"1","370","true","127","127","28","5","4","0","0","0","1"
"1","370","true","128","128","28","5","4","0","0","0","1"
"1","370","true","129","129","28","5","4","0","0","0","1"
"1","370","true","130","130","28","5","4","0","0","0","1"
"1","370","true","131","131","28","5","4","0","0","0","1"
"1","370","true","132","132","28","5","4","0","0","0","1"
"1","370","true","133","133","28","5","4","0","0","0","1"
"1","370","true","134","134","28","5","4","0","0","0","1"
"1","370","true","135","135","28","5","4","0","0","0","1"
"1","370","true","136","136","28","5","4","0","0","0","1"
"1","370","true","137","137","28","5","4","0","0","0","1"
"1","370","true","138","138","28","5","4","0","0","0","1"
"1","370","true","139","139","28","5","4","0","0","0","1"
"1","370","true","140","140","28","5","4","0","0","0","1"
"1","370","true","141","141","28","5","4","0","0","0","1"
"1","370","true","142","142","28","5","4","0","0","0","1"
"1","370","true","143","143","28","5","4","0","0","0","1"
"1","370","true","144","144","28","5","4","0","0","0","1"
"1","370","true","145","145","28","5","4","0","0","0","1"
"1","370","true","146","146","28","5","4","0","0","0","1"
"1","370","true","147","147","28","5","4","0","0","0","1"
"1","370","true","148","148","28","5","4","0","0","0","1"
"1","370","true","149","149","28","5","4","0","0","0","1"
"1","370","true","150","150","28","5","4","0","0","0","1"
"1","370","true","151","151","28","5","4","0","0","0","1"
"1","370","true","152","152","28","5","4","0","0","0","1"
"1","370","true","153","153","28","5","4","0","0","0","1"
"1","370","true","154","154","28","5","4","0","0","0","1"
"1","370","true","155","155","28","5","4","0","0","0","1"
"1","370","true","156","156","28","5","4","0","0","0","1"
"1","370","true","157","157","28","5","4","0","0","0","1"
"1","370","true","158","158","33","6","4","0","0","0","1"
"1","370","true","159","159","33","6","4","0","0","0","1"
"1","370","true","160","160","33","6","4","0","0","0","1"
"1","370","true","161","161","33","6","4","0","0","0","1"
"1","370","true","162","162","33","6","4","0","0","0","1"
"1","370","true","163","163","33","6","4","0","0","0","1"
"1","370","true","164","164","33","6","4","0","0","0","1"
"1","370","true","165","165","33","6","4","0","0","0","1"
"1","370","true","166","166","33","6","4","0","0","0","1"
"1","370","true","167","167","33","6","4","0","0","0","1"
"1","370","true","168","168","33","6","4","0","0","0","1"
"1","370","true","169","169","33","6","4","0","0","0","1"
"1","370","true","170","170","31","6","4","0","0","0","3"
"1","370","true","171","171","31","6","4","0","0","0","3"
"1","370","true","172","172","31","6","4","0","0","0","3"
"1","370","true","173","173","31","6","4","0","0","0","3"
"1","370","true","174","174","31","6","4","0","0","0","3"
"1","370","true","175","175","31","6","4","0","0","0","3"
"1","370","true","176","176","31","6","4","0","0","0","3"
"1","370","true","177","177","31","6","4","0","0","0","3"
"1","370","true","178","178","31","6","4","0","0","0","3"
"1","370","true","179","179","31","6","4","0","0","0","3"
"1","370","true","180","180","31","6","4","0","0","0","3"
"1","370","true","181","181","31","6","4","0","0","0","3"
"1","370","true","182","182","31","6","4","0","0","0","3"
"1","370","true","183","183","31","6","4","0","0","0","3"
"1","370","true","184","184","31","6","4","0","0","0","3"
"1","370","true","185","185","31","6","4","0","0","0","3"
"1","370","true","186","186","31","6","4","0","0","0","3"
"1","370","true","187","187","31","6","4","0","0","0","3"
"1","370","true","188","188","31","6","4","0","0","0","3"
"1","370","true","189","189","35","6","5","0","0","0","3"
"1","370","true","190","190","35","6","5","0","0","0","3"
"1","370","true","191","191","35","6","5","0","0","0","3"
"1","370","true","192","192","38","6","6","0","0","0","3"
"1","370","true","193","193","38","6","6","0","0","0","3"
"1","370","true","194","194","38","6","6","0","0","0","3"
"1","370","true","195","195","38","6","6","0","0","0","3"
"1","370","true","196","196","38","6","6","0","0","0","3"
"1","370","true","197","197","38","6","6","0","0","0","3"
"1","370","true","198","198","38","6","6","0","0","0","3"
"1","370","true","199","199","38","6","6","0","0","0","3"
"1","370","true","200","200","38","6","6","0","0","0","3"
"1","370","true","201","201","38","6","6","0","0","0","3"
"1","370","true","202","202","38","6","6","0","0","0","3"
"1","370","true","203","203","38","6","6","0","0","0","3"
"1","370","true","204","204","38","6","6","0","0","0","3"
"1","370","true","205","205","38","6","6","0","0","0","3"
"1","370","true","206","206","38","6","6","0","0","0","3"
"1","370","true","207","207","38","6","6","0","0","0","3"
"1","370","true","208","208","38","6","6","0","0","0","3"
"1","370","true","209","209","38","6","6","0","0","0","3"
"1","370","true","210","210","38","6","6","0","0","0","3"
"1","370","true","211","211","38","6","6","0","0","0","3"
"1","370","true","212","212","38","6","6","0","0","0","3"
"1","370","true","213","213","38","6","6","0","0","0","3"
"1","370","true","214","214","38","6","6","0","0","0","3"
"1","370","true","215","215","38","6","6","0","0","0","3"
"1","370","true","216","216","38","6","6","0","0","0","3"
"1","370","true","217","217","36","6","6","0","0","0","5"
"1","370","true","218","218","36","6","6","0","0","0","5"
"1","370","true","219","219","36","6","6","0","0","0","5"
"1","370","true","220","220","36","6","6","0","0","0","5"
"1","370","true","221","221","36","6","6","0","0","0","5"
"1","370","true","222","222","36","6","6","0","0","0","5"
"1","370","true","223","223","36","6","6","0","0","0","5"
"1","370","true","224","224","36","6","6","0","0","0","5"
"1","370","true","225","225","36","6","6","0","0","0","5"
"1","370","true","226","226","36","6","6","0","0","0","5"
"1","370","true","227","227","36","6","6","0","0","0","5"
"1","370","true","228","228","36","6","6","0","0","0","5"
"1","370","true","229","229","36","6","6","0","0","0","5"
"1","370","true","230","230","36","6","6","0","0","0","5"
"1","370","true","231","231","36","6","6","0","0","0","5"
"1","370","true","232","232","36","6","6","0","0","0","5"
"1","370","true","233","233","36","6","6","0","0","0","5"
"1","370","true","234","234","36","6","6","0","0","0","5"
"1","370","true","235","235","36","6","6","0","0","0","5"
"1","370","true","236","236","36","6","6","0","0","0","5"
"1","370","true","237","237","36","6","6","0","0","0","5"
"1","370","true","238","238","36","6","6","0","0","0","5"
"1","370","true","239","239","36","6","6","0","0","0","5"
"1","370","true","240","240","36","6","6","0","0","0","5"
"1","370","true","241","241","36","6","6","0","0","0","5"
"1","370","true","242","241","36","6","6","0","0","0","5"
"1","370","true","243","241","36","6","6","0","0","0","5"
"1","370","true","244","241","36","6","6","0","0","0","5"
"1","370","true","245","241","36","6","6","0","0","0","5"
"1","370","true","246","241","36","6","6","0","0","0","5"
"1","370","true","247","242","36","6","6","0","0","0","5"
"1","370","true","248","243","36","6","6","0","0","0","5"
"1","370","true","249","244","36","6","6","0","0","0","5"
"1","370","true","250","244","36","6","6","0","0","0","5"
"1","370","true","251","244","36","6","6","0","0","0","5"
"1","370","true","252","244","36","6","6","0","0","0","5"
"1","370","true","253","244","36","6","6","0","0","0","5"
"1","370","true","254","244","36","6","6","0","0","0","5"
"1","370","true","255","245","36","6","6","0","0","0","5"
"1","370","true","256","246","36","6","6","0","0","0","5"
"1","370","true","257","247","36","6","6","0","0","0","5"
"1","370","true","258","248","36","6","6","0","0","0","5"
"1","370","true","259","249","36","6","6","0","0","0","5"
"1","370","true","260","250","36","6","6","0","0","0","5"
"1","370","true","261","251","36","6","6","0","0","0","5"
"1","370","true","262","251","36","6","6","0","0","0","5"
"1","370","true","263","251","36","6","6","0","0","0","5"
"1","370","true","264","251","36","6","6","0","0","0","5"
"1","370","true","265","251","36","6","6","0","0","0","5"
"1","370","true","266","251","36","6","6","0","0","0","5"
"1","370","true","267","251","36","6","6","0","0","0","5"
"1","370","true","268","251","36","6","6","0","0","0","5"
"1","370","true","269","251","36","6","6","0","0","0","5"
"1","370","true","270","251","36","6","6","0","0","0","5"
"1","370","true","271","251","36","6","6","0","0","0","5"
"1","370","true","272","251","36","6","6","0","0","0","5"
"1","370","true","273","251","36","6","6","0","0","0","5"
"1","370","true","274","251","36","6","6","0","0","0","5"
"1","370","true","275","251","36","6","6","0","0","0","5"
"1","370","true","276","251","36","6","6","0","0","0","5"
"1","370","true","277","251","36","6","6","0","0","0","5"
"1","370","true","278","251","36","6","6","0","0","0","5"
"1","370","true","279","251","36","6","6","0","0","0","5"
"1","370","true","280","252","36","6","6","0","0","0","5"
"1","370","true","281","252","36","6","6","0","0","0","5"
"1","370","true","282","253","36","6","6","0","0","0","5"
"1","370","true","283","254","36","6","6","0","0","0","5"
"1","370","true","284","255","36","6","6","0","0","0","5"
"1","370","true","285","256","36","6","6","0","0","0","5"
"1","370","true","286","257","36","6","6","0","0","0","5"
"1","370","true","287","258","39","7","6","0","0","0","5"
"1","370","true","288","259","39","7","6","0","0","0","5"
"1","370","true","289","260","39","7","6","0","0","0","5"
"1","370","true","290","261","39","7","6","0","0","0","5"
"1","370","true","291","261","39","7","6","0","0","0","5"
"1","370","true","292","261","39","7","6","0","0","0","5"
"1","370","true","293","261","39","7","6","0","0","0","5"
"1","370","true","294","261","39","7","6","0","0","0","5"
"1","370","true","295","261","39","7","6","0","0","0","5"
"1","370","true","296","262","39","7","6","0","0","0","5"
"1","370","true","297","262","39","7","6","0","0","0","5"
"1","370","true","298","262","39","7","6","0","0","0","5"
"1","370","true","299","263","39","7","6","0","0","0","5"
"1","370","true","300","263","39","7","6","0","0","0","5"
"1","370","true","301","263","39","7","6","0","0","0","5"
"1","370","true","302","263","39","7","6","0","0","0","5"
"1","370","true","303","263","42","8","6","0","0","0","5"
"1","370","true","304","263","42","8","6","0","0","0","5"
"1","370","true","305","263","42","8","6","0","0","0","5"
"1","370","true","306","263","42","8","6","0","0","0","5"
"1","370","true","307","263","42","8","6","0","0","0","5"
"1","370","true","308","263","42","8","6","0","0","0","5"
"1","370","true","309","263","42","8","6","0","0","0","5"
"1","370","true","310","263","42","8","6","0","0","0","5"
"1","370","true","311","263","42","8","6","0","0","0","5"
"1","370","true","312","264","42","8","6","0","0","0","5"
"1","370","true","313","265","42","8","6","0","0","0","5"
"1","370","true","314","266","42","8","6","0","0","0","5"
"1","370","true","315","267","42","8","6","0","0","0","5"
"1","370","true","316","268","42","8","6","0","0","0","5"
"1","370","true","317","268","42","8","6","0","0","0","5"
"1","370","true","318","268","42","8","6","0","0","0","5"
"1","370","true","319","269","42","8","6","0","0","0","5"
"1","370","true","320","269","42","8","6","0","0","0","5"
"1","370","true","321","270","42","8","6","0","0","0","5"
"1","370","true","322","270","42","8","6","0","0","0","5"
"1","370","true","323","270","42","8","6","0","0","0","5"
"1","370","true","324","270","42","8","6","0","0","0","5"
"1","370","true","325","270","42","8","6","0","0","0","5"
"1","370","true","326","270","42","8","6","0","0","0","5"
"1","370","true","327","270","42","8","6","0","0","0","5"
"1","370","true","328","270","42","8","6","0","0","0","5"
"1","370","true","329","270","42","8","6","0","0","0","5"
"1","370","true","330","270","42","8","6","0","0","0","5"
"1","370","true","331","271","49","9","7","0","0","0","5"
"1","370","true","332","272","49","9","7","0","0","0","5"
"1","370","true","333","273","49","9","7","0","0","0","5"
"1","370","true","334","274","49","9","7","0","0","0","5"
"1","370","true","335","275","49","9","7","0","0","0","5"
"1","370","true","336","276","49","9","7","0","0","0","5"
"1","370","true","337","277","49","9","7","0","0","0","5"
"1","370","true","338","278","49","9","7","0","0","0","5"
"1","370","true","339","279","49","9","7","0","0","0","5"
"1","370","true","340","280","49","9","7","0","0","0","5"
"1","370","true","341","281","49","9","7","0","0","0","5"
"1","370","true","342","282","49","9","7","0","0","0","5"
"1","370","true","343","283","49","9","7","0","0","0","5"
"1","370","true","344","284","49","9","7","0","0","0","5"
"1","370","true","345","285","49","9","7","0","0","0","5"
"1","370","true","346","286","49","9","7","0","0","0","5"
"1","370","true","347","287","49","9","7","0","0","0","5"
"1","370","true","348","288","49","9","7","0","0","0","5"
"1","370","true","349","289","49","9","7","0","0","0","5"
"1","370","true","350","290","49","9","7","0","0","0","5"
"1","370","true","351","291","49","9","7","0","0","0","5"
"1","370","true","352","292","49","9","7","0","0","0","5"
"1","370","true","353","293","49","9","7","0","0","0","5"
"1","370","true","354","294","49","9","7","0","0","0","5"
"1","370","true","355","295","49","9","7","0","0","0","5"
"1","370","true","356","296","49","9","7","0","0","0","5"
"1","370","true","357","297","49","9","7","0","0","0","5"
"1","370","true","358","298","49","9","7","0","0","0","5"
"1","370","true","359","298","49","9","7","0","0","0","5"
"1","370","true","360","298","49","9","7","0","0","0","5"
"1","370","true","361","298","49","9","7","0","0","0","5"
"1","370","true","362","298","53","9","8","0","0","0","5"
"1","370","true","363","298","53","9","8","0","0","0","5"
"1","370","true","364","298","53","9","8","0","0","0","5"
"1","370","true","365","298","53","9","8","0","0","0","5"
"1","370","true","366","298","53","9","8","0","0","0","5"
"1","370","true","367","298","53","9","8","0","0","0","5"
"1","370","true","368","298","53","9","8","0","0","0","5"
"1","370","true","369","298","53","9","8","0","0","0","5"
"1","370","true","370","298","53","9","8","0","0","0","5"
"1","370","true","371","298","53","9","8","0","0","0","5"
"1","370","true","372","298","53","9","8","0","0","0","5"
"1","370","true","373","299","53","9","8","0","0","0","5"
"1","370","true","374","299","53","9","8","0","0","0","5"
"1","370","true","375","300","53","9","8","0","0","0","5"
"1","370","true","376","301","53","9","8","0","0","0","5"
"1","370","true","377","302","53","9","8","0","0","0","5"
"1","370","true","378","303","53","9","8","0","0","0","5"
"1","370","true","379","304","53","9","8","0","0","0","5"
"1","370","true","380","305","53","9","8","0","0","0","5"
"1","370","true","381","306","53","9","8","0","0","0","5"
"1","370","true","382","306","57","9","9","0","0","0","5"
"1","370","true","383","306","57","9","9","0","0","0","5"
"1","370","true","384","306","57","9","9","0","0","0","5"
"1","370","true","385","307","60","9","10","0","0","0","5"
"1","370","true","386","307","60","9","10","0","0","0","5"
"1","370","true","387","307","60","9","10","0","0","0","5"
"1","370","true","388","307","60","9","10","0","0","0","5"
"1","370","true","389","307","60","9","10","0","0","0","5"
"1","370","true","390","308","60","9","10","0","0","0","5"
"1","370","true","391","309","60","9","10","0","0","0","5"
"1","370","true","392","310","60","9","10","0","0","0","5"
"1","370","true","393","311","60","9","10","0","0","0","5"
"1","370","true","394","312","59","9","10","0","0","1","5"
"1","370","true","395","313","57","9","10","0","0","3","5"
"1","370","true","396","314","57","9","10","0","0","3","5"
"1","370","true","397","314","57","9","10","0","0","3","5"
"1","370","true","398","314","57","9","10","0","0","3","5"
"1","370","true","399","314","57","9","10","0","0","3","5"
"1","370","true","400","314","57","9","10","0","0","3","5"
"1","370","true","401","314","57","9","10","0","0","3","5"
"1","370","true","402","315","57","9","10","0","0","3","5"
"1","370","true","403","316","57","9","10","0","0","3","5"
"1","370","true","404","316","57","9","10","0","0","3","5"
"1","370","true","405","316","57","9","10","0","0","3","5"
"1","370","true","406","316","57","9","10","0","0","3","5"
"1","370","true","407","316","57","9","10","0","0","3","5"
"1","370","true","408","316","57","9","10","0","0","3","5"
"1","370","true","409","316","57","9","10","0","0","3","5"
"1","370","true","410","316","57","9","10","0","0","3","5"
"1","370","true","411","316","57","9","10","0","0","3","5"
"1","370","true","412","316","60","10","10","0","0","3","5"
"1","370","true","413","316","60","10","10","0","0","3","5"
"1","370","true","414","316","60","10","10","0","0","3","5"
"1","370","true","415","316","60","10","10","0","0","3","5"
"1","370","true","416","316","60","10","10","0","0","3","5"
"1","370","true","417","316","63","10","11","0","0","3","5"
"1","370","true","418","316","63","10","11","0","0","3","5"
"1","370","true","419","317","63","10","11","0","0","3","5"
"1","370","true","420","318","63","10","11","0","0","3","5"
"1","370","true","421","318","67","10","12","0","0","3","5"
"1","370","true","422","318","67","10","12","0","0","3","5"
"1","370","true","423","318","67","10","12","0","0","3","5"
"1","370","true","424","318","67","10","12","0","0","3","5"
"1","370","true","425","318","67","10","12","0","0","3","5"
"1","370","true","426","318","67","10","12","0","0","3","5"
"1","370","true","427","318","67","10","12","0","0","3","5"
"1","370","true","428","318","66","10","12","1","0","3","5"
"1","370","true","429","318","66","10","12","1","0","3","5"
"1","370","true","430","318","66","10","12","1","0","3","5"
"1","370","true","431","318","66","10","12","1","0","3","5"
"1","370","true","432","318","66","10","12","1","0","3","5"
"1","370","true","433","318","66","10","12","1","0","3","5"
"1","370","true","434","318","66","10","12","1","0","3","5"
"1","370","true","435","318","66","10","12","1","0","3","5"
"1","370","true","436","318","66","10","12","1","0","3","5"
"1","370","true","437","318","66","10","12","1","0","3","5"
"1","370","true","438","318","66","10","12","1","0","3","5"
"1","370","true","439","318","70","10","13","1","0","3","5"
"1","370","true","440","319","73","10","14","1","0","3","5"
"1","370","true","441","320","73","10","14","1","0","3","5"
"1","370","true","442","320","73","10","14","1","0","3","5"
"1","370","true","443","320","73","10","14","1","0","3","5"
"1","370","true","444","320","73","10","14","1","0","3","5"
"1","370","true","445","320","73","10","14","1","0","3","5"
"1","370","true","446","321","73","10","14","1","0","3","5"
"1","370","true","447","322","73","10","14","1","0","3","5"
"1","370","true","448","323","73","10","14","1","0","3","5"
"1","370","true","449","324","73","10","14","1","0","3","5"
"1","370","true","450","325","73","10","14","1","0","3","5"
"1","370","true","451","326","73","10","14","1","0","3","5"
"1","370","true","452","326","73","10","14","1","0","3","5"
"1","370","true","453","326","73","10","14","1","0","3","5"
"1","370","true","454","326","73","10","14","1","0","3","5"
"1","370","true","455","326","73","10","14","1","0","3","5"
"1","370","true","456","327","73","10","14","1","0","3","5"
"1","370","true","457","327","73","10","14","1","0","3","5"
"1","370","true","458","327","73","10","14","1","0","3","5"
"1","370","true","459","327","73","10","14","1","0","3","5"
"1","370","true","460","327","73","10","14","1","0","3","5"
"1","370","true","461","327","73","10","14","1","0","3","5"
"1","370","true","462","327","73","10","14","1","0","3","5"
"1","370","true","463","327","73","10","14","1","0","3","5"
"1","370","true","464","327","73","10","14","1","0","3","5"
"1","370","true","465","327","73","10","14","1","0","3","5"
"1","370","true","466","327","73","10","14","1","0","3","5"
"1","370","true","467","327","73","10","14","1","0","3","5"
"1","370","true","468","327","75","10","15","1","0","3","5"
"1","370","true","469","327","75","10","15","1","0","3","5"
"1","370","true","470","327","75","10","15","1","0","3","5"
"1","370","true","471","327","75","10","15","1","0","3","5"
"1","370","true","472","327","75","10","15","1","0","3","5"
"1","370","true","473","327","79","10","16","1","0","3","5"
"1","370","true","474","328","79","10","16","1","0","3","5"
"1","370","true","475","328","79","10","16","1","0","3","5"
"1","370","true","476","328","79","10","16","1","0","3","5"
"1","370","true","477","328","79","10","16","1","0","3","5"
"1","370","true","478","328","79","10","16","1","0","3","5"
"1","370","true","479","328","79","10","16","1","0","3","5"
"1","370","true","480","328","79","10","16","1","0","3","5"
"1","370","true","481","328","79","10","16","1","0","3","5"
"1","370","true","482","328","79","10","16","1","0","3","5"
"1","370","true","483","328","79","10","16","1","0","3","5"
"1","370","true","484","328","79","10","16","1","0","3","5"
"1","370","true","485","328","79","10","16","1","0","3","5"
"1","370","true","486","328","79","10","16","1","0","3","5"
"1","370","true","487","328","79","10","16","1","0","3","5"
"1","370","true","488","328","79","10","16","1","0","3","5"
"1","370","true","489","328","79","10","16","1","0","3","5"
"1","370","true","490","328","79","10","16","1","0","3","5"
"1","370","true","491","328","79","10","16","1","0","3","5"
"1","370","true","492","328","83","10","17","1","0","3","5"
"1","370","true","493","328","83","10","17","1","0","3","5"
"1","370","true","494","328","83","10","17","1","0","3","5"
"1","370","true","495","328","83","10","17","1","0","3","5"
"1","370","true","496","328","83","10","17","1","0","3","5"
"1","370","true","497","328","83","10","17","1","0","3","5"
"1","370","true","498","328","83","10","17","1","0","3","5"
"1","370","true","499","328","83","10","17","1","0","3","5"
"1","370","true","500","328","83","10","17","1","0","3","5"
"1","370","true","501","328","83","10","17","1","0","3","5"
"1","370","true","502","328","86","10","18","1","0","3","5"
"1","370","true","503","328","86","10","18","1","0","3","5"
"1","370","true","504","328","86","10","18","1","0","3","5"
"1","370","true","505","328","86","10","18","1","0","3","5"
"1","370","true","506","328","86","10","18","1","0","3","5"
"1","370","true","507","328","86","10","18","1","0","3","5"
"1","370","true","508","328","86","10","18","1","0","3","5"
"1","370","true","509","328","86","10","18","1","0","3","5"
"1","370","true","510","328","86","10","18","1","0","3","5"
"1","370","true","511","328","86","10","18","1","0","3","5"
"1","370","true","512","328","86","10","18","1","0","3","5"
"1","370","true","513","328","86","10","18","1","0","3","5"
"1","370","true","514","328","86","10","18","1","0","3","5"
"1","370","true","515","328","86","10","18","1","0","3","5"
"1","370","true","516","328","86","10","18","1","0","3","5"
"1","370","true","517","328","86","10","18","1","0","3","5"
"1","370","true","518","328","86","10","18","1","0","3","5"
"1","370","true","519","328","85","10","18","1","1","3","5"
"1","370","true","520","328","85","10","18","1","1","3","5"
"1","370","true","521","328","85","10","18","1","1","3","5"
"1","370","true","522","328","85","10","18","1","1","3","5"
"1","370","true","523","328","85","10","18","1","1","3","5"
"1","370","true","524","328","85","10","18","1","1","3","5"
"1","370","true","525","328","85","10","18","1","1","3","5"
"1","370","true","526","328","85","10","18","1","1","3","5"
"1","370","true","527","328","85","10","18","1","1","3","5"
"1","370","true","528","328","85","10","18","1","1","3","5"
"1","370","true","529","328","88","10","19","1","1","3","5"
"1","370","true","530","328","88","10","19","1","1","3","5"
